V1	V2	V3	V4	V5	we
ANO8	ANO8	    57719.1	    57719.4	0.486957563	1.82646e-05
GTPBP3	GTPBP3	    84705.1	    84705.4	0.486957563	1.82646e-05
PLVAP	PLVAP	    83483.1	    83483.4	0.486957563	1.82646e-05
BST2	BST2	      684.1	      684.4	0.486957563	1.82646e-05
MVB12A	MVB12A	    93343.1	    93343.4	0.486957563	1.82646e-05
TMEM221	TMEM221	100130519.1	100130519.4	0.486957563	1.82646e-05
NXNL1	NXNL1	   115861.1	   115861.4	0.486957563	1.82646e-05
SLC27A1	SLC27A1	   376497.1	   376497.4	0.486957563	1.82646e-05
PGLS	PGLS	    25796.1	    25796.4	0.486957563	1.82646e-05
FAM129C	FAM129C	   199786.1	   199786.4	0.486957563	1.82646e-05
COLGALT1	COLGALT1	    79709.1	    79709.4	0.486957563	1.82646e-05
UNC13A	UNC13A	    23025.1	    23025.4	0.486957563	1.82646e-05
MAP1S	MAP1S	    55201.1	    55201.4	0.486957563	1.82646e-05
ZNF507	ZNF507	    22847.1	    22847.4	0.486957563	1.82646e-05
DPY19L3	DPY19L3	   147991.1	   147991.4	0.486957563	1.82646e-05
PDCD5	PDCD5	     9141.1	     9141.4	0.486957563	1.82646e-05
ANKRD27	ANKRD27	    84079.1	    84079.4	0.486957563	1.82646e-05
RGS9BP	RGS9BP	   388531.1	   388531.4	0.486957563	1.82646e-05
NUDT19	NUDT19	   390916.1	   390916.4	0.486957563	1.82646e-05
TDRD12	TDRD12	    91646.1	    91646.4	0.486957563	1.82646e-05
SLC7A9	SLC7A9	    11136.1	    11136.4	0.486957563	1.82646e-05
CEP89	CEP89	    84902.1	    84902.4	0.486957563	1.82646e-05
RHPN2	RHPN2	    85415.1	    85415.4	0.486957563	1.82646e-05
CHST8	CHST8	    64377.1	    64377.4	0.486957563	1.82646e-05
KCTD15	KCTD15	    79047.1	    79047.4	0.486957563	1.82646e-05
LSM14A	LSM14A	    26065.1	    26065.4	0.486957563	1.82646e-05
KIAA0355	KIAA0355	     9710.1	     9710.4	0.486957563	1.82646e-05
GPI	GPI	     2821.1	     2821.4	0.486957563	1.82646e-05
PDCD2L	PDCD2L	    84306.1	    84306.4	0.486957563	1.82646e-05
UBA2	UBA2	    10054.1	    10054.4	0.486957563	1.82646e-05
WTIP	WTIP	   126374.1	   126374.4	0.486957563	1.82646e-05
SCGB1B2P	SCGB1B2P	   643719.1	   643719.4	0.486957563	1.82646e-05
SCGB2B2	SCGB2B2	   284402.1	   284402.4	0.486957563	1.82646e-05
ZNF302	ZNF302	    55900.1	    55900.4	0.486957563	1.82646e-05
ZNF181	ZNF181	   339318.1	   339318.4	0.486957563	1.82646e-05
ZNF599	ZNF599	   148103.1	   148103.4	0.486957563	1.82646e-05
LINC00904	LINC00904	100652909.1	100652909.4	0.486957563	1.82646e-05
ZNF30	ZNF30	    90075.1	    90075.4	0.486957563	1.82646e-05
ZNF792	ZNF792	   126375.1	   126375.4	0.486957563	1.82646e-05
GRAMD1A	GRAMD1A	    57655.1	    57655.4	0.486957563	1.82646e-05
CD22	CD22	      933.1	      933.4	0.486957563	1.82646e-05
FFAR1	FFAR1	     2864.1	     2864.4	0.486957563	1.82646e-05
FFAR3	FFAR3	     2865.1	     2865.4	0.486957563	1.82646e-05
GPR42	GPR42	     2866.1	     2866.4	0.486957563	1.82646e-05
FFAR2	FFAR2	     2867.1	     2867.4	0.486957563	1.82646e-05
KRTDAP	KRTDAP	   388533.1	   388533.4	0.486957563	1.82646e-05
DMKN	DMKN	    93099.1	    93099.4	0.486957563	1.82646e-05
SBSN	SBSN	   374897.1	   374897.4	0.486957563	1.82646e-05
GAPDHS	GAPDHS	    26330.1	    26330.4	0.486957563	1.82646e-05
TMEM147	TMEM147	    10430.1	    10430.4	0.486957563	1.82646e-05
ATP4A	ATP4A	      495.1	      495.4	0.486957563	1.82646e-05
HAUS5	HAUS5	    23354.1	    23354.4	0.486957563	1.82646e-05
RBM42	RBM42	    79171.1	    79171.4	0.486957563	1.82646e-05
ETV2	ETV2	     2116.1	     2116.4	0.486957563	1.82646e-05
COX6B1	COX6B1	     1340.1	     1340.4	0.486957563	1.82646e-05
UPK1A	UPK1A	    11045.1	    11045.4	0.486957563	1.82646e-05
ZBTB32	ZBTB32	    27033.1	    27033.4	0.486957563	1.82646e-05
KMT2B	KMT2B	     9757.1	     9757.4	0.486957563	1.82646e-05
IGFLR1	IGFLR1	    79713.1	    79713.4	0.486957563	1.82646e-05
LIN37	LIN37	    55957.1	    55957.4	0.486957563	1.82646e-05
PSENEN	PSENEN	    55851.1	    55851.4	0.486957563	1.82646e-05
U2AF1L4	U2AF1L4	   199746.1	   199746.4	0.486957563	1.82646e-05
HSPB6	HSPB6	   126393.1	   126393.4	0.486957563	1.82646e-05
ARHGAP33	ARHGAP33	   115703.1	   115703.4	0.486957563	1.82646e-05
PRODH2	PRODH2	    58510.1	    58510.4	0.486957563	1.82646e-05
ZNF565	ZNF565	   147929.1	   147929.4	0.486957563	1.82646e-05
ZNF146	ZNF146	     7705.1	     7705.4	0.486957563	1.82646e-05
LINC00665	LINC00665	100506930.1	100506930.4	0.486957563	1.82646e-05
ZFP14	ZFP14	    57677.1	    57677.4	0.486957563	1.82646e-05
ZFP82	ZFP82	   284406.1	   284406.4	0.486957563	1.82646e-05
ZNF566	ZNF566	    84924.1	    84924.4	0.486957563	1.82646e-05
ZNF260	ZNF260	   339324.1	   339324.4	0.486957563	1.82646e-05
ZNF529	ZNF529	    57711.1	    57711.4	0.486957563	1.82646e-05
ZNF382	ZNF382	    84911.1	    84911.4	0.486957563	1.82646e-05
ZNF461	ZNF461	    92283.1	    92283.4	0.486957563	1.82646e-05
ZNF567	ZNF567	   163081.1	   163081.4	0.486957563	1.82646e-05
ZNF850	ZNF850	   342892.1	   342892.4	0.486957563	1.82646e-05
ZNF790	ZNF790	   388536.1	   388536.4	0.486957563	1.82646e-05
ZNF345	ZNF345	    25850.1	    25850.4	0.486957563	1.82646e-05
ZNF829	ZNF829	   374899.1	   374899.4	0.486957563	1.82646e-05
ZNF568	ZNF568	   374900.1	   374900.4	0.486957563	1.82646e-05
ZNF420	ZNF420	   147923.1	   147923.4	0.486957563	1.82646e-05
ZNF585A	ZNF585A	   199704.1	   199704.4	0.486957563	1.82646e-05
SIRT2	SIRT2	    22933.1	    22933.4	0.486957563	1.82646e-05
NFKBIB	NFKBIB	     4793.1	     4793.4	0.486957563	1.82646e-05
SARS2	SARS2	    54938.1	    54938.4	0.486957563	1.82646e-05
MRPS12	MRPS12	     6183.1	     6183.4	0.486957563	1.82646e-05
FBXO17	FBXO17	   115290.1	   115290.4	0.486957563	1.82646e-05
FBXO27	FBXO27	   126433.1	   126433.4	0.486957563	1.82646e-05
PAK4	PAK4	    10298.1	    10298.4	0.486957563	1.82646e-05
NCCRP1	NCCRP1	   342897.1	   342897.4	0.486957563	1.82646e-05
SYCN	SYCN	   342898.1	   342898.4	0.486957563	1.82646e-05
IFNL3	IFNL3	   282617.1	   282617.4	0.486957563	1.82646e-05
IFNL4	IFNL4	101180976.1	101180976.4	0.486957563	1.82646e-05
IFNL2	IFNL2	   282616.1	   282616.4	0.486957563	1.82646e-05
IFNL1	IFNL1	   282618.1	   282618.4	0.486957563	1.82646e-05
LRFN1	LRFN1	    57622.1	    57622.4	0.486957563	1.82646e-05
GMFG	GMFG	     9535.1	     9535.4	0.486957563	1.82646e-05
SAMD4B	SAMD4B	    55095.1	    55095.4	0.486957563	1.82646e-05
PAF1	PAF1	    54623.1	    54623.4	0.486957563	1.82646e-05
MED29	MED29	    55588.1	    55588.4	0.486957563	1.82646e-05
MIR4530	MIR4530	100616163.1	100616163.4	0.486957563	1.82646e-05
PLEKHG2	PLEKHG2	    64857.1	    64857.4	0.486957563	1.82646e-05
ZFP36	ZFP36	     7538.1	     7538.4	0.486957563	1.82646e-05
RPS16	RPS16	     6217.1	     6217.4	0.486957563	1.82646e-05
SUPT5H	SUPT5H	     6829.1	     6829.4	0.486957563	1.82646e-05
DLL3	DLL3	    10683.1	    10683.4	0.486957563	1.82646e-05
TIMM50	TIMM50	    92609.1	    92609.4	0.486957563	1.82646e-05
EID2B	EID2B	   126272.1	   126272.4	0.486957563	1.82646e-05
EID2	EID2	   163126.1	   163126.4	0.486957563	1.82646e-05
LGALS13	LGALS13	    29124.1	    29124.4	0.486957563	1.82646e-05
LGALS16	LGALS16	   148003.1	   148003.4	0.486957563	1.82646e-05
LGALS14	LGALS14	    56891.1	    56891.4	0.486957563	1.82646e-05
CLC	CLC	     1178.1	     1178.4	0.486957563	1.82646e-05
LEUTX	LEUTX	   342900.1	   342900.4	0.486957563	1.82646e-05
DYRK1B	DYRK1B	     9149.1	     9149.4	0.486957563	1.82646e-05
FBL	FBL	     2091.1	     2091.4	0.486957563	1.82646e-05
FCGBP	FCGBP	     8857.1	     8857.4	0.486957563	1.82646e-05
PSMC4	PSMC4	     5704.1	     5704.4	0.486957563	1.82646e-05
ZNF546	ZNF546	   339327.1	   339327.4	0.486957563	1.82646e-05
ZNF780B	ZNF780B	   163131.1	   163131.4	0.486957563	1.82646e-05
ZNF780A	ZNF780A	   284323.1	   284323.4	0.486957563	1.82646e-05
MAP3K10	MAP3K10	     4294.1	     4294.4	0.486957563	1.82646e-05
TTC9B	TTC9B	   148014.1	   148014.4	0.486957563	1.82646e-05
CNTD2	CNTD2	    79935.1	    79935.4	0.486957563	1.82646e-05
AKT2	AKT2	      208.1	      208.4	0.486957563	1.82646e-05
MIR641	MIR641	   693226.1	   693226.4	0.486957563	1.82646e-05
C19orf47	C19orf47	   126526.1	   126526.4	0.486957563	1.82646e-05
PLD3	PLD3	    23646.1	    23646.4	0.486957563	1.82646e-05
HIPK4	HIPK4	   147746.1	   147746.4	0.486957563	1.82646e-05
PRX	PRX	    57716.1	    57716.4	0.486957563	1.82646e-05
SERTAD1	SERTAD1	    29950.1	    29950.4	0.486957563	1.82646e-05
SERTAD3	SERTAD3	    29946.1	    29946.4	0.486957563	1.82646e-05
CYP2G1P	CYP2G1P	    22952.1	    22952.4	0.486957563	1.82646e-05
CYP2B6	CYP2B6	     1555.1	     1555.4	0.486957563	1.82646e-05
CYP2A13	CYP2A13	     1553.1	     1553.4	0.486957563	1.82646e-05
CYP2F1	CYP2F1	     1572.1	     1572.4	0.486957563	1.82646e-05
CYP2S1	CYP2S1	    29785.1	    29785.4	0.486957563	1.82646e-05
AXL	AXL	      558.1	      558.4	0.486957563	1.82646e-05
HNRNPUL1	HNRNPUL1	    11100.1	    11100.4	0.486957563	1.82646e-05
TGFB1	TGFB1	     7040.1	     7040.4	0.486957563	1.82646e-05
CCDC97	CCDC97	    90324.1	    90324.4	0.486957563	1.82646e-05
B9D2	B9D2	    80776.1	    80776.4	0.486957563	1.82646e-05
BCKDHA	BCKDHA	      593.1	      593.4	0.486957563	1.82646e-05
TMEM91	TMEM91	   641649.1	   641649.4	0.486957563	1.82646e-05
EXOSC5	EXOSC5	    56915.1	    56915.4	0.486957563	1.82646e-05
B3GNT8	B3GNT8	   374907.1	   374907.4	0.486957563	1.82646e-05
CEACAM21	CEACAM21	    90273.1	    90273.4	0.486957563	1.82646e-05
CEACAMP3	CEACAMP3	     1092.1	     1092.4	0.486957563	1.82646e-05
CEACAM4	CEACAM4	     1089.1	     1089.4	0.486957563	1.82646e-05
CEACAM7	CEACAM7	     1087.1	     1087.4	0.486957563	1.82646e-05
CEACAM5	CEACAM5	     1048.1	     1048.4	0.486957563	1.82646e-05
CEACAM3	CEACAM3	     1084.1	     1084.4	0.486957563	1.82646e-05
CEACAM6	CEACAM6	     4680.1	     4680.4	0.486957563	1.82646e-05
LYPD4	LYPD4	   147719.1	   147719.4	0.486957563	1.82646e-05
DMRTC2	DMRTC2	    63946.1	    63946.4	0.486957563	1.82646e-05
RPS19	RPS19	     6223.1	     6223.4	0.486957563	1.82646e-05
CD79A	CD79A	      973.1	      973.4	0.486957563	1.82646e-05
ARHGEF1	ARHGEF1	     9138.1	     9138.4	0.486957563	1.82646e-05
RABAC1	RABAC1	    10567.1	    10567.4	0.486957563	1.82646e-05
ATP1A3	ATP1A3	      478.1	      478.4	0.486957563	1.82646e-05
GRIK5	GRIK5	     2901.1	     2901.4	0.486957563	1.82646e-05
ZNF574	ZNF574	    64763.1	    64763.4	0.486957563	1.82646e-05
POU2F2	POU2F2	     5452.1	     5452.4	0.486957563	1.82646e-05
MIR4323	MIR4323	100422980.1	100422980.4	0.486957563	1.82646e-05
DEDD2	DEDD2	   162989.1	   162989.4	0.486957563	1.82646e-05
ZNF526	ZNF526	   116115.1	   116115.4	0.486957563	1.82646e-05
GSK3A	GSK3A	     2931.1	     2931.4	0.486957563	1.82646e-05
ERF	ERF	     2077.1	     2077.4	0.486957563	1.82646e-05
CIC	CIC	    23152.1	    23152.4	0.486957563	1.82646e-05
PAFAH1B3	PAFAH1B3	     5050.1	     5050.4	0.486957563	1.82646e-05
PRR19	PRR19	   284338.1	   284338.4	0.486957563	1.82646e-05
TMEM145	TMEM145	   284339.1	   284339.4	0.486957563	1.82646e-05
MEGF8	MEGF8	     1954.1	     1954.4	0.486957563	1.82646e-05
CEACAM8	CEACAM8	     1088.1	     1088.4	0.486957563	1.82646e-05
CD177	CD177	    57126.1	    57126.4	0.486957563	1.82646e-05
CEACAMP10	CEACAMP10	     1098.1	     1098.4	0.486957563	1.82646e-05
PSG10P	PSG10P	   653492.1	   653492.4	0.486957563	1.82646e-05
PSG11	PSG11	     5680.1	     5680.4	0.486957563	1.82646e-05
PSG1	PSG1	     5669.1	     5669.4	0.486957563	1.82646e-05
PSG2	PSG2	     5670.1	     5670.4	0.486957563	1.82646e-05
PSG3	PSG3	     5671.1	     5671.4	0.486957563	1.82646e-05
PSG4	PSG4	     5672.1	     5672.4	0.486957563	1.82646e-05
PSG5	PSG5	     5673.1	     5673.4	0.486957563	1.82646e-05
PSG6	PSG6	     5675.1	     5675.4	0.486957563	1.82646e-05
PSG7	PSG7	     5676.1	     5676.4	0.486957563	1.82646e-05
PSG8	PSG8	   440533.1	   440533.4	0.486957563	1.82646e-05
PSG9	PSG9	     5678.1	     5678.4	0.486957563	1.82646e-05
TEX101	TEX101	    83639.1	    83639.4	0.486957563	1.82646e-05
LYPD3	LYPD3	    27076.1	    27076.4	0.486957563	1.82646e-05
PHLDB3	PHLDB3	   653583.1	   653583.4	0.486957563	1.82646e-05
ETHE1	ETHE1	    23474.1	    23474.4	0.486957563	1.82646e-05
ZNF575	ZNF575	   284346.1	   284346.4	0.486957563	1.82646e-05
XRCC1	XRCC1	     7515.1	     7515.4	0.486957563	1.82646e-05
PINLYP	PINLYP	   390940.1	   390940.4	0.486957563	1.82646e-05
IRGQ	IRGQ	   126298.1	   126298.4	0.486957563	1.82646e-05
SRRM5	SRRM5	100170229.1	100170229.4	0.486957563	1.82646e-05
ZNF576	ZNF576	    79177.1	    79177.4	0.486957563	1.82646e-05
ZNF428	ZNF428	   126299.1	   126299.4	0.486957563	1.82646e-05
CADM4	CADM4	   199731.1	   199731.4	0.486957563	1.82646e-05
PLAUR	PLAUR	     5329.1	     5329.4	0.486957563	1.82646e-05
IRGC	IRGC	    56269.1	    56269.4	0.486957563	1.82646e-05
SMG9	SMG9	    56006.1	    56006.4	0.486957563	1.82646e-05
KCNN4	KCNN4	     3783.1	     3783.4	0.486957563	1.82646e-05
LYPD5	LYPD5	   284348.1	   284348.4	0.486957563	1.82646e-05
ZNF283	ZNF283	   284349.1	   284349.4	0.486957563	1.82646e-05
ZNF404	ZNF404	   342908.1	   342908.4	0.486957563	1.82646e-05
ZNF45	ZNF45	     7596.1	     7596.4	0.486957563	1.82646e-05
ZNF221	ZNF221	     7638.1	     7638.4	0.486957563	1.82646e-05
ZNF155	ZNF155	     7711.1	     7711.4	0.486957563	1.82646e-05
ZNF230	ZNF230	     7773.1	     7773.4	0.486957563	1.82646e-05
ZNF222	ZNF222	     7673.1	     7673.4	0.486957563	1.82646e-05
ZNF223	ZNF223	     7766.1	     7766.4	0.486957563	1.82646e-05
ZNF284	ZNF284	   342909.1	   342909.4	0.486957563	1.82646e-05
ZNF224	ZNF224	     7767.1	     7767.4	0.486957563	1.82646e-05
ZNF225	ZNF225	     7768.1	     7768.4	0.486957563	1.82646e-05
ZNF234	ZNF234	    10780.1	    10780.4	0.486957563	1.82646e-05
ZNF226	ZNF226	     7769.1	     7769.4	0.486957563	1.82646e-05
ZNF227	ZNF227	     7770.1	     7770.4	0.486957563	1.82646e-05
ZNF235	ZNF235	     9310.1	     9310.4	0.486957563	1.82646e-05
ZNF233	ZNF233	   353355.1	   353355.4	0.486957563	1.82646e-05
ZNF112	ZNF112	     7771.1	     7771.4	0.486957563	1.82646e-05
ZNF285	ZNF285	    26974.1	    26974.4	0.486957563	1.82646e-05
ZNF229	ZNF229	     7772.1	     7772.4	0.486957563	1.82646e-05
ZNF180	ZNF180	     7733.1	     7733.4	0.486957563	1.82646e-05
CEACAM20	CEACAM20	   125931.1	   125931.4	0.486957563	1.82646e-05
CEACAM22P	CEACAM22P	   388550.1	   388550.4	0.486957563	1.82646e-05
IGSF23	IGSF23	   147710.1	   147710.4	0.486957563	1.82646e-05
PVR	PVR	     5817.1	     5817.4	0.486957563	1.82646e-05
CEACAM19	CEACAM19	    56971.1	    56971.4	0.486957563	1.82646e-05
CEACAM16	CEACAM16	   388551.1	   388551.4	0.486957563	1.82646e-05
BCL3	BCL3	      602.1	      602.4	0.486957563	1.82646e-05
CBLC	CBLC	    23624.1	    23624.4	0.486957563	1.82646e-05
BCAM	BCAM	     4059.1	     4059.4	0.486957563	1.82646e-05
TOMM40	TOMM40	    10452.1	    10452.4	0.486957563	1.82646e-05
APOE	APOE	      348.1	      348.4	0.486957563	1.82646e-05
APOC1	APOC1	      341.1	      341.4	0.486957563	1.82646e-05
APOC1P1	APOC1P1	      342.1	      342.4	0.486957563	1.82646e-05
APOC4	APOC4	      346.1	      346.4	0.486957563	1.82646e-05
APOC2	APOC2	      344.1	      344.4	0.486957563	1.82646e-05
CLPTM1	CLPTM1	     1209.1	     1209.4	0.486957563	1.82646e-05
RELB	RELB	     5971.1	     5971.4	0.486957563	1.82646e-05
CLASRP	CLASRP	    11129.1	    11129.4	0.486957563	1.82646e-05
ZNF296	ZNF296	   162979.1	   162979.4	0.486957563	1.82646e-05
GEMIN7	GEMIN7	    79760.1	    79760.4	0.486957563	1.82646e-05
MARK4	MARK4	    57787.1	    57787.4	0.486957563	1.82646e-05
PPP1R37	PPP1R37	   284352.1	   284352.4	0.486957563	1.82646e-05
NKPD1	NKPD1	   284353.1	   284353.4	0.486957563	1.82646e-05
TRAPPC6A	TRAPPC6A	    79090.1	    79090.4	0.486957563	1.82646e-05
BLOC1S3	BLOC1S3	   388552.1	   388552.4	0.486957563	1.82646e-05
CKM	CKM	     1158.1	     1158.4	0.486957563	1.82646e-05
CD3EAP	CD3EAP	    10849.1	    10849.4	0.486957563	1.82646e-05
ERCC1	ERCC1	     2067.1	     2067.4	0.486957563	1.82646e-05
ERCC2	ERCC2	     2068.1	     2068.4	0.486957563	1.82646e-05
KLC3	KLC3	   147700.1	   147700.4	0.486957563	1.82646e-05
PPP1R13L	PPP1R13L	    10848.1	    10848.4	0.486957563	1.82646e-05
FOSB	FOSB	     2354.1	     2354.4	0.486957563	1.82646e-05
RTN2	RTN2	     6253.1	     6253.4	0.486957563	1.82646e-05
PPM1N	PPM1N	   147699.1	   147699.4	0.486957563	1.82646e-05
VASP	VASP	     7408.1	     7408.4	0.486957563	1.82646e-05
OPA3	OPA3	    80207.1	    80207.4	0.486957563	1.82646e-05
GPR4	GPR4	     2828.1	     2828.4	0.486957563	1.82646e-05
EML2	EML2	    24139.1	    24139.4	0.486957563	1.82646e-05
GIPR	GIPR	     2696.1	     2696.4	0.486957563	1.82646e-05
MIR642A	MIR642A	   693227.1	   693227.4	0.486957563	1.82646e-05
SNRPD2	SNRPD2	     6633.1	     6633.4	0.486957563	1.82646e-05
QPCTL	QPCTL	    54814.1	    54814.4	0.486957563	1.82646e-05
FBXO46	FBXO46	    23403.1	    23403.4	0.486957563	1.82646e-05
DMPK	DMPK	     1760.1	     1760.4	0.486957563	1.82646e-05
SIX5	SIX5	   147912.1	   147912.4	0.486957563	1.82646e-05
DMWD	DMWD	     1762.1	     1762.4	0.486957563	1.82646e-05
RSPH6A	RSPH6A	    81492.1	    81492.4	0.486957563	1.82646e-05
SYMPK	SYMPK	     8189.1	     8189.4	0.486957563	1.82646e-05
FOXA3	FOXA3	     3171.1	     3171.4	0.486957563	1.82646e-05
SNORA19	SNORA19	   641451.1	   641451.4	0.494703037	1.82646e-05
FUNDC2P2	FUNDC2P2	   388965.1	   388965.4	0.494703037	1.82646e-05
SUCLG1	SUCLG1	     8802.1	     8802.4	0.494703037	1.82646e-05
DNAH6	DNAH6	     1768.1	     1768.4	0.494703037	1.82646e-05
TRABD2A	TRABD2A	   129293.1	   129293.4	0.494703037	1.82646e-05
TMSB10	TMSB10	     9168.1	     9168.4	0.494703037	1.82646e-05
KCMF1	KCMF1	    56888.1	    56888.4	0.494703037	1.82646e-05
POLR1A	POLR1A	    25885.1	    25885.4	0.494703037	1.82646e-05
IMMT	IMMT	    10989.1	    10989.4	0.494703037	1.82646e-05
MIR4779	MIR4779	100616159.1	100616159.4	0.494703037	1.82646e-05
MRPL35	MRPL35	    51318.1	    51318.4	0.494703037	1.82646e-05
PTCD3	PTCD3	    55037.1	    55037.4	0.494703037	1.82646e-05
REEP1	REEP1	    65055.1	    65055.4	0.494703037	1.82646e-05
SNORD94	SNORD94	   692225.1	   692225.4	0.494703037	1.82646e-05
KDM3A	KDM3A	    55818.1	    55818.4	0.494703037	1.82646e-05
CHMP3	CHMP3	    51652.1	    51652.4	0.494703037	1.82646e-05
RNF103	RNF103	     7844.1	     7844.4	0.494703037	1.82646e-05
RMND5A	RMND5A	    64795.1	    64795.4	0.494703037	1.82646e-05
CD8A	CD8A	      925.1	      925.4	0.494703037	1.82646e-05
CD8B	CD8B	      926.1	      926.4	0.494703037	1.82646e-05
VWA3B	VWA3B	   200403.1	   200403.4	0.494703037	1.82646e-05
CNGA3	CNGA3	     1261.1	     1261.4	0.494703037	1.82646e-05
INPP4A	INPP4A	     3631.1	     3631.4	0.494703037	1.82646e-05
COA5	COA5	   493753.1	   493753.4	0.494703037	1.82646e-05
UNC50	UNC50	    25972.1	    25972.4	0.494703037	1.82646e-05
MGAT4A	MGAT4A	    11320.1	    11320.4	0.494703037	1.82646e-05
KIAA1211L	KIAA1211L	   343990.1	   343990.4	0.494703037	1.82646e-05
TSGA10	TSGA10	    80705.1	    80705.4	0.494703037	1.82646e-05
C2orf15	C2orf15	   150590.1	   150590.4	0.494703037	1.82646e-05
LIPT1	LIPT1	    51601.1	    51601.4	0.494703037	1.82646e-05
MRPL30	MRPL30	    51263.1	    51263.4	0.494703037	1.82646e-05
MITD1	MITD1	   129531.1	   129531.4	0.494703037	1.82646e-05
LYG1	LYG1	   129530.1	   129530.4	0.494703037	1.82646e-05
LYG2	LYG2	   254773.1	   254773.4	0.494703037	1.82646e-05
NPAS2	NPAS2	     4862.1	     4862.4	0.494703037	1.82646e-05
RPL31	RPL31	     6160.1	     6160.4	0.494703037	1.82646e-05
TBC1D8	TBC1D8	    11138.1	    11138.4	0.494703037	1.82646e-05
ANAPC1	ANAPC1	    64682.1	    64682.4	0.494703037	1.82646e-05
MERTK	MERTK	    10461.1	    10461.4	0.494703037	1.82646e-05
POLR1B	POLR1B	    84172.1	    84172.4	0.494703037	1.82646e-05
CHCHD5	CHCHD5	    84269.1	    84269.4	0.494703037	1.82646e-05
KYNU	KYNU	     8942.1	     8942.4	0.494703037	1.82646e-05
ARHGAP15	ARHGAP15	    55843.1	    55843.4	0.494703037	1.82646e-05
KIF9	KIF9	    64147.1	    64147.4	0.494703037	1.82646e-05
SCAP	SCAP	    22937.1	    22937.4	0.494703037	1.82646e-05
SMARCC1	SMARCC1	     6599.1	     6599.4	0.494703037	1.82646e-05
DHX30	DHX30	    22907.1	    22907.4	0.494703037	1.82646e-05
MAP4	MAP4	     4134.1	     4134.4	0.494703037	1.82646e-05
MIR1226	MIR1226	100302232.1	100302232.4	0.494703037	1.82646e-05
PLXNB1	PLXNB1	     5364.1	     5364.4	0.494703037	1.82646e-05
CCDC51	CCDC51	    79714.1	    79714.4	0.494703037	1.82646e-05
TMA7	TMA7	    51372.1	    51372.4	0.494703037	1.82646e-05
ATRIP	ATRIP	    84126.1	    84126.4	0.494703037	1.82646e-05
SHISA5	SHISA5	    51246.1	    51246.4	0.494703037	1.82646e-05
PFKFB4	PFKFB4	     5210.1	     5210.4	0.494703037	1.82646e-05
UCN2	UCN2	    90226.1	    90226.4	0.494703037	1.82646e-05
COL7A1	COL7A1	     1294.1	     1294.4	0.494703037	1.82646e-05
UQCRC1	UQCRC1	     7384.1	     7384.4	0.494703037	1.82646e-05
TMEM89	TMEM89	   440955.1	   440955.4	0.494703037	1.82646e-05
SLC26A6	SLC26A6	    65010.1	    65010.4	0.494703037	1.82646e-05
SEMA3F	SEMA3F	     6405.1	     6405.4	0.494703037	1.82646e-05
DOCK3	DOCK3	     1795.1	     1795.4	0.494703037	1.82646e-05
NISCH	NISCH	    11188.1	    11188.4	0.494703037	1.82646e-05
RFT1	RFT1	    91869.1	    91869.4	0.494703037	1.82646e-05
PRKCD	PRKCD	     5580.1	     5580.4	0.494703037	1.82646e-05
TKT	TKT	     7086.1	     7086.4	0.494703037	1.82646e-05
ACTR8	ACTR8	    93973.1	    93973.4	0.494703037	1.82646e-05
ARHGEF3	ARHGEF3	    50650.1	    50650.4	0.494703037	1.82646e-05
FLNB	FLNB	     2317.1	     2317.4	0.494703037	1.82646e-05
DDB2	DDB2	     1643.1	     1643.4	0.494703037	1.82646e-05
MARK2	MARK2	     2011.1	     2011.4	0.494703037	1.82646e-05
RCOR2	RCOR2	   283248.1	   283248.4	0.494703037	1.82646e-05
NAA40	NAA40	    79829.1	    79829.4	0.494703037	1.82646e-05
COX8A	COX8A	     1351.1	     1351.4	0.494703037	1.82646e-05
OTUB1	OTUB1	    55611.1	    55611.4	0.494703037	1.82646e-05
MACROD1	MACROD1	    28992.1	    28992.4	0.494703037	1.82646e-05
NUDT22	NUDT22	    84304.1	    84304.4	0.494703037	1.82646e-05
DNAJC4	DNAJC4	     3338.1	     3338.4	0.494703037	1.82646e-05
VEGFB	VEGFB	     7423.1	     7423.4	0.494703037	1.82646e-05
FKBP2	FKBP2	     2286.1	     2286.4	0.494703037	1.82646e-05
PLCB3	PLCB3	     5331.1	     5331.4	0.494703037	1.82646e-05
PPP1R14B	PPP1R14B	    26472.1	    26472.4	0.494703037	1.82646e-05
BAD	BAD	      572.1	      572.4	0.494703037	1.82646e-05
GPR137	GPR137	    56834.1	    56834.4	0.494703037	1.82646e-05
KCNK4	KCNK4	    50801.1	    50801.4	0.494703037	1.82646e-05
KLC2	KLC2	    64837.1	    64837.4	0.494703037	1.82646e-05
RAB1B	RAB1B	    81876.1	    81876.4	0.494703037	1.82646e-05
CNIH2	CNIH2	   254263.1	   254263.4	0.494703037	1.82646e-05
YIF1A	YIF1A	    10897.1	    10897.4	0.494703037	1.82646e-05
TMEM151A	TMEM151A	   256472.1	   256472.4	0.494703037	1.82646e-05
CD248	CD248	    57124.1	    57124.4	0.494703037	1.82646e-05
RIN1	RIN1	     9610.1	     9610.4	0.494703037	1.82646e-05
